duration,src_bytes,dst_bytes,packet_count,protocol,failed_logins,attack_type
3,8405,386,266,TCP,0,DDoS
26,1492,1563,6,UDP,0,Normal
3,7556,148,709,TCP,0,DDoS
2,7477,239,477,TCP,0,DDoS
5,417,37,171,TCP,0,PortScan
3,449,28,129,UDP,0,PortScan
7,235,88,130,UDP,0,PortScan
29,864,193,70,UDP,5,BruteForce
2,4982,339,523,TCP,0,DDoS
6,2203,470,12,TCP,0,Normal
5,171,122,51,TCP,0,PortScan
16,510,268,96,UDP,10,BruteForce
26,271,365,67,UDP,4,BruteForce
2,5923,408,739,TCP,0,DDoS
22,968,130,38,TCP,0,Normal
32,392,117,73,UDP,7,BruteForce
60,1204,1184,37,UDP,0,Normal
1,8562,148,208,TCP,0,DDoS
22,1261,224,40,TCP,0,Normal
13,1469,1989,7,UDP,0,Normal
1,5810,362,671,TCP,0,DDoS
45,409,1399,17,UDP,0,Normal
1,8020,63,219,TCP,0,DDoS
5,8557,188,382,TCP,0,DDoS
37,1926,444,50,TCP,0,Normal
57,2979,415,34,UDP,0,Normal
40,182,130,35,UDP,3,BruteForce
9,492,131,239,UDP,0,PortScan
4,174,86,277,UDP,0,PortScan
30,967,496,64,UDP,10,BruteForce
10,453,113,256,UDP,0,PortScan
2,6535,256,716,TCP,0,DDoS
1,306,26,291,TCP,0,PortScan
6,1415,1048,22,UDP,0,Normal
3,78,59,284,UDP,0,PortScan
32,437,742,23,TCP,0,Normal
5,6285,164,147,TCP,0,DDoS
26,180,110,68,UDP,9,BruteForce
1,8378,496,592,TCP,0,DDoS
35,275,356,42,UDP,6,BruteForce
2,3731,285,870,TCP,0,DDoS
2,9376,175,111,TCP,0,DDoS
2,351,74,135,TCP,0,PortScan
1,6140,138,824,TCP,0,DDoS
5,6343,128,626,TCP,0,DDoS
1,7852,456,762,TCP,0,DDoS
10,588,265,55,UDP,3,BruteForce
9,455,128,172,TCP,0,PortScan
18,556,285,37,UDP,0,Normal
28,664,474,33,UDP,9,BruteForce
2,9250,324,383,TCP,0,DDoS
3,9826,104,540,TCP,0,DDoS
12,993,373,97,UDP,8,BruteForce
11,2584,1261,13,TCP,0,Normal
60,1864,126,48,TCP,0,Normal
4,6394,105,409,TCP,0,DDoS
2,9677,473,585,TCP,0,DDoS
31,2698,170,39,UDP,0,Normal
12,694,204,94,UDP,5,BruteForce
19,599,288,59,UDP,5,BruteForce
39,563,469,26,UDP,8,BruteForce
35,903,316,92,UDP,9,BruteForce
18,161,163,31,UDP,7,BruteForce
27,287,277,19,UDP,4,BruteForce
7,114,102,264,TCP,0,PortScan
9,380,35,183,UDP,0,PortScan
10,111,41,129,UDP,0,PortScan
2,8571,380,917,TCP,0,DDoS
4,3718,221,264,TCP,0,DDoS
1,233,48,291,UDP,0,PortScan
5,5911,65,991,TCP,0,DDoS
38,873,802,21,TCP,0,Normal
55,2938,1817,37,TCP,0,Normal
26,913,439,81,UDP,4,BruteForce
7,339,31,144,UDP,0,PortScan
7,123,116,62,TCP,0,PortScan
40,2227,625,32,TCP,0,Normal
31,1477,1097,10,UDP,0,Normal
38,688,79,13,UDP,4,BruteForce
40,790,1701,49,TCP,0,Normal
38,1617,1043,5,UDP,0,Normal
14,621,110,25,UDP,8,BruteForce
24,2662,623,21,TCP,0,Normal
7,316,45,185,TCP,0,PortScan
12,356,472,53,UDP,5,BruteForce
1,3978,239,268,TCP,0,DDoS
5,4450,376,203,TCP,0,DDoS
4,275,74,59,UDP,0,PortScan
4,8636,106,630,TCP,0,DDoS
48,1755,1147,27,UDP,0,Normal
2,5132,52,544,TCP,0,DDoS
1,3977,394,543,TCP,0,DDoS
25,359,415,65,UDP,6,BruteForce
10,255,108,86,UDP,0,PortScan
39,2763,656,37,TCP,0,Normal
36,981,478,82,UDP,9,BruteForce
54,267,717,7,UDP,0,Normal
20,522,442,92,UDP,5,BruteForce
2,7255,177,593,TCP,0,DDoS
3,66,54,91,TCP,0,PortScan
7,422,109,173,UDP,0,PortScan
31,860,381,28,UDP,7,BruteForce
20,863,84,23,UDP,7,BruteForce
30,387,407,28,UDP,8,BruteForce
1,9710,408,841,TCP,0,DDoS
21,178,316,92,UDP,4,BruteForce
44,450,1813,9,TCP,0,Normal
12,271,263,82,UDP,6,BruteForce
32,1124,762,37,UDP,0,Normal
4,5986,444,809,TCP,0,DDoS
4,6985,314,473,TCP,0,DDoS
54,816,628,12,UDP,0,Normal
2,5300,109,218,TCP,0,DDoS
26,495,367,18,UDP,7,BruteForce
30,729,366,18,UDP,3,BruteForce
10,162,131,210,UDP,0,PortScan
3,6239,190,626,TCP,0,DDoS
35,2907,1205,14,TCP,0,Normal
7,132,161,95,TCP,0,PortScan
40,206,227,91,UDP,7,BruteForce
57,1044,960,33,TCP,0,Normal
12,638,1430,21,UDP,0,Normal
5,1049,554,35,TCP,0,Normal
56,1475,1651,22,TCP,0,Normal
5,5972,152,162,TCP,0,DDoS
48,331,1055,20,TCP,0,Normal
29,1966,282,22,UDP,0,Normal
25,823,203,53,UDP,3,BruteForce
8,352,101,124,TCP,0,PortScan
7,1460,270,48,TCP,0,Normal
4,4117,127,713,TCP,0,DDoS
48,393,395,11,UDP,0,Normal
29,595,298,69,UDP,5,BruteForce
39,1198,1998,21,TCP,0,Normal
2,8213,496,751,TCP,0,DDoS
12,638,427,36,UDP,3,BruteForce
32,820,114,92,UDP,3,BruteForce
1,7564,160,950,TCP,0,DDoS
5,7798,317,815,TCP,0,DDoS
1,486,136,110,TCP,0,PortScan
1,388,178,234,UDP,0,PortScan
4,3698,344,336,TCP,0,DDoS
8,466,92,195,TCP,0,PortScan
23,844,160,31,UDP,7,BruteForce
21,468,394,92,UDP,7,BruteForce
19,1490,1638,44,TCP,0,Normal
1,7060,94,415,TCP,0,DDoS
7,1419,1862,10,TCP,0,Normal
32,640,1868,45,TCP,0,Normal
1,333,192,54,TCP,0,PortScan
7,1457,207,40,TCP,0,Normal
11,405,466,47,UDP,8,BruteForce
4,8749,376,952,TCP,0,DDoS
40,582,119,58,UDP,9,BruteForce
2,396,131,68,UDP,0,PortScan
40,2977,1314,20,UDP,0,Normal
1,5117,349,615,TCP,0,DDoS
9,135,28,288,UDP,0,PortScan
23,790,111,61,UDP,7,BruteForce
2,9839,455,665,TCP,0,DDoS
11,1606,1213,24,TCP,0,Normal
1,256,61,132,TCP,0,PortScan
5,6828,434,280,TCP,0,DDoS
7,233,33,105,UDP,0,PortScan
4,92,101,297,TCP,0,PortScan
56,1182,272,8,UDP,0,Normal
29,218,328,43,UDP,6,BruteForce
5,6056,235,608,TCP,0,DDoS
7,335,184,255,UDP,0,PortScan
2,78,92,94,TCP,0,PortScan
18,390,162,96,UDP,9,BruteForce
1,3448,301,789,TCP,0,DDoS
11,2517,1933,11,TCP,0,Normal
3,3207,253,303,TCP,0,DDoS
24,721,1986,38,UDP,0,Normal
4,9218,251,137,TCP,0,DDoS
3,4876,491,608,TCP,0,DDoS
4,231,192,154,UDP,0,PortScan
40,798,89,89,UDP,7,BruteForce
3,3522,306,681,TCP,0,DDoS
33,664,1510,37,UDP,0,Normal
5,332,60,288,TCP,0,PortScan
55,657,895,41,UDP,0,Normal
21,425,310,31,UDP,9,BruteForce
7,246,164,109,UDP,0,PortScan
39,217,400,82,UDP,9,BruteForce
15,442,194,82,UDP,6,BruteForce
16,505,87,72,UDP,9,BruteForce
37,346,147,94,UDP,4,BruteForce
6,462,273,19,TCP,0,Normal
10,354,117,66,UDP,5,BruteForce
5,6531,152,294,TCP,0,DDoS
6,159,93,110,TCP,0,PortScan
52,743,1967,16,TCP,0,Normal
4,8230,324,379,TCP,0,DDoS
7,1246,1186,42,UDP,0,Normal
3,383,93,90,TCP,0,PortScan
2,7386,110,703,TCP,0,DDoS
29,1295,1880,12,TCP,0,Normal
7,203,74,177,UDP,0,PortScan
3,8475,325,581,TCP,0,DDoS
26,292,293,90,UDP,9,BruteForce
28,787,123,90,UDP,8,BruteForce
2,350,195,168,UDP,0,PortScan
25,759,287,48,UDP,7,BruteForce
4,6618,495,583,TCP,0,DDoS
9,162,158,133,TCP,0,PortScan
15,1956,1569,42,UDP,0,Normal
4,4561,254,785,TCP,0,DDoS
27,515,364,81,UDP,3,BruteForce
1,443,54,281,UDP,0,PortScan
1,9327,360,522,TCP,0,DDoS
31,1123,1658,28,TCP,0,Normal
5,5263,259,855,TCP,0,DDoS
7,1797,167,44,TCP,0,Normal
3,239,178,51,UDP,0,PortScan
3,9682,308,542,TCP,0,DDoS
18,605,381,17,UDP,5,BruteForce
29,417,125,12,UDP,8,BruteForce
5,6400,472,276,TCP,0,DDoS
3,9374,190,556,TCP,0,DDoS
53,2761,108,10,UDP,0,Normal
4,8660,241,397,TCP,0,DDoS
1,7387,226,733,TCP,0,DDoS
9,380,160,102,UDP,0,PortScan
19,378,380,93,UDP,10,BruteForce
4,425,106,264,UDP,0,PortScan
13,994,407,28,UDP,4,BruteForce
8,475,137,61,TCP,0,PortScan
1,6054,102,598,TCP,0,DDoS
44,2254,1983,9,UDP,0,Normal
4,5704,432,293,TCP,0,DDoS
5,144,172,218,TCP,0,PortScan
5,445,36,237,TCP,0,PortScan
14,643,199,27,UDP,9,BruteForce
5,7960,425,869,TCP,0,DDoS
5,3858,429,913,TCP,0,DDoS
9,390,130,227,TCP,0,PortScan
28,135,220,80,UDP,7,BruteForce
3,9354,81,255,TCP,0,DDoS
30,147,329,21,UDP,6,BruteForce
50,2244,1655,35,TCP,0,Normal
30,473,214,24,UDP,10,BruteForce
5,6267,367,826,TCP,0,DDoS
8,394,167,160,UDP,0,PortScan
31,563,467,23,UDP,9,BruteForce
1,474,182,261,TCP,0,PortScan
2,220,113,140,UDP,0,PortScan
1,7724,464,193,TCP,0,DDoS
32,1176,955,27,TCP,0,Normal
4,4082,198,449,TCP,0,DDoS
22,474,194,22,UDP,9,BruteForce
7,227,148,60,TCP,0,PortScan
13,844,124,6,TCP,0,Normal
3,4139,325,332,TCP,0,DDoS
28,565,230,36,UDP,10,BruteForce
10,600,198,23,UDP,8,BruteForce
1,5802,464,788,TCP,0,DDoS
36,445,476,10,UDP,7,BruteForce
3,9442,57,446,TCP,0,DDoS
21,925,126,71,UDP,6,BruteForce
23,1888,1713,19,TCP,0,Normal
4,5163,485,521,TCP,0,DDoS
58,2070,1980,8,UDP,0,Normal
3,3766,461,759,TCP,0,DDoS
5,9272,243,125,TCP,0,DDoS
5,7364,236,145,TCP,0,DDoS
24,629,475,47,UDP,4,BruteForce
7,105,42,132,UDP,0,PortScan
5,5453,213,358,TCP,0,DDoS
5,3900,429,528,TCP,0,DDoS
52,764,468,27,TCP,0,Normal
42,1762,1697,30,TCP,0,Normal
22,1545,1464,35,TCP,0,Normal
5,492,106,222,UDP,0,PortScan
2,7063,209,764,TCP,0,DDoS
2,9753,479,726,TCP,0,DDoS
46,204,138,45,TCP,0,Normal
3,8317,113,645,TCP,0,DDoS
40,282,272,33,UDP,10,BruteForce
34,1117,927,12,UDP,0,Normal
1,5098,172,190,TCP,0,DDoS
2,5935,395,379,TCP,0,DDoS
23,109,1514,32,UDP,0,Normal
18,890,194,99,UDP,9,BruteForce
16,113,350,14,UDP,5,BruteForce
22,229,433,83,UDP,5,BruteForce
3,3075,245,199,TCP,0,DDoS
20,720,449,64,UDP,5,BruteForce
39,862,243,16,UDP,3,BruteForce
9,1475,734,13,UDP,0,Normal
60,2754,1187,50,UDP,0,Normal
5,6315,58,963,TCP,0,DDoS
3,465,22,52,TCP,0,PortScan
48,1141,1213,13,TCP,0,Normal
3,81,69,52,TCP,0,PortScan
9,368,145,195,TCP,0,PortScan
19,2158,145,20,UDP,0,Normal
26,113,373,48,UDP,4,BruteForce
1,451,100,272,UDP,0,PortScan
5,9688,455,843,TCP,0,DDoS
35,295,97,94,UDP,10,BruteForce
10,978,478,36,UDP,5,BruteForce
38,433,309,17,UDP,10,BruteForce
57,1253,623,37,TCP,0,Normal
3,8553,460,580,TCP,0,DDoS
2,6307,412,874,TCP,0,DDoS
4,8051,323,402,TCP,0,DDoS
4,8860,69,851,TCP,0,DDoS
35,840,290,39,UDP,6,BruteForce
6,158,45,177,UDP,0,PortScan
6,396,159,54,UDP,0,PortScan
2,7967,127,279,TCP,0,DDoS
8,305,1095,12,TCP,0,Normal
8,120,1082,15,TCP,0,Normal
3,5989,185,235,TCP,0,DDoS
1,4738,271,784,TCP,0,DDoS
1,8690,163,732,TCP,0,DDoS
26,537,476,29,UDP,10,BruteForce
4,5591,144,261,TCP,0,DDoS
5,214,65,121,UDP,0,PortScan
7,443,171,226,UDP,0,PortScan
27,755,216,16,UDP,9,BruteForce
23,2975,313,50,UDP,0,Normal
1,178,189,219,UDP,0,PortScan
6,344,185,138,UDP,0,PortScan
11,810,191,35,UDP,7,BruteForce
7,63,144,83,TCP,0,PortScan
3,3613,383,231,TCP,0,DDoS
3,4973,446,652,TCP,0,DDoS
4,3550,197,293,TCP,0,DDoS
4,6025,218,725,TCP,0,DDoS
11,344,356,64,UDP,3,BruteForce
16,835,212,33,UDP,5,BruteForce
26,985,349,53,UDP,5,BruteForce
10,399,82,258,UDP,0,PortScan
49,2883,1961,31,TCP,0,Normal
4,9410,87,664,TCP,0,DDoS
23,2312,1723,35,UDP,0,Normal
22,288,371,29,UDP,0,Normal
10,220,170,169,UDP,0,PortScan
1,249,116,123,UDP,0,PortScan
5,3952,469,750,TCP,0,DDoS
18,268,210,70,UDP,10,BruteForce
4,276,36,214,TCP,0,PortScan
16,671,485,93,UDP,9,BruteForce
3,9882,50,589,TCP,0,DDoS
9,286,41,83,UDP,0,PortScan
32,423,466,99,UDP,6,BruteForce
30,568,231,18,UDP,5,BruteForce
4,9923,344,209,TCP,0,DDoS
10,824,187,32,UDP,4,BruteForce
2,326,83,202,TCP,0,PortScan
10,481,124,74,UDP,7,BruteForce
60,1450,1345,49,TCP,0,Normal
5,7674,378,478,TCP,0,DDoS
17,640,288,72,UDP,10,BruteForce
60,2292,1789,11,UDP,0,Normal
3,3266,134,457,TCP,0,DDoS
38,1409,857,22,TCP,0,Normal
3,8545,448,269,TCP,0,DDoS
32,897,176,37,UDP,7,BruteForce
4,5379,63,478,TCP,0,DDoS
20,696,245,68,UDP,8,BruteForce
5,1660,1090,49,TCP,0,Normal
4,6707,158,405,TCP,0,DDoS
45,614,101,26,TCP,0,Normal
33,319,248,39,UDP,8,BruteForce
29,641,299,47,UDP,3,BruteForce
3,5075,459,974,TCP,0,DDoS
21,828,131,43,UDP,9,BruteForce
9,385,78,111,TCP,0,PortScan
6,299,117,145,UDP,0,PortScan
5,9060,307,777,TCP,0,DDoS
2,3572,491,247,TCP,0,DDoS
31,2771,383,48,TCP,0,Normal
11,976,180,55,UDP,5,BruteForce
4,499,27,184,UDP,0,PortScan
8,1351,628,19,TCP,0,Normal
5,8659,126,414,TCP,0,DDoS
39,880,329,80,UDP,8,BruteForce
5,120,166,125,UDP,0,PortScan
3,4199,395,761,TCP,0,DDoS
29,975,88,62,UDP,9,BruteForce
18,628,236,55,UDP,3,BruteForce
1,9926,140,587,TCP,0,DDoS
43,2275,317,32,UDP,0,Normal
10,468,169,243,TCP,0,PortScan
5,505,1942,31,UDP,0,Normal
4,7349,259,641,TCP,0,DDoS
1,412,136,251,UDP,0,PortScan
23,438,211,50,UDP,7,BruteForce
10,411,135,64,UDP,0,PortScan
5,6329,165,783,TCP,0,DDoS
56,1333,771,26,UDP,0,Normal
3,263,45,163,UDP,0,PortScan
9,128,179,108,TCP,0,PortScan
24,773,74,48,UDP,4,BruteForce
6,427,181,257,UDP,0,PortScan
2,5851,337,922,TCP,0,DDoS
2,7582,244,550,TCP,0,DDoS
2,127,39,270,TCP,0,PortScan
2,6456,491,763,TCP,0,DDoS
4,9039,68,323,TCP,0,DDoS
11,725,345,41,UDP,3,BruteForce
19,404,214,14,UDP,8,BruteForce
10,421,102,128,TCP,0,PortScan
6,323,83,119,UDP,0,PortScan
24,138,70,97,UDP,9,BruteForce
7,140,144,246,UDP,0,PortScan
55,2407,1160,27,UDP,0,Normal
28,131,286,45,UDP,10,BruteForce
27,274,464,95,UDP,3,BruteForce
23,2967,861,14,TCP,0,Normal
59,1786,1346,16,UDP,0,Normal
3,8229,200,105,TCP,0,DDoS
23,983,160,68,UDP,10,BruteForce
2,3909,360,539,TCP,0,DDoS
50,2999,931,16,UDP,0,Normal
10,324,235,28,TCP,0,Normal
5,5088,416,263,TCP,0,DDoS
5,265,127,66,UDP,0,PortScan
4,6977,404,602,TCP,0,DDoS
1,318,118,238,UDP,0,PortScan
7,200,49,117,UDP,0,PortScan
1,196,91,56,UDP,0,PortScan
39,863,304,56,UDP,6,BruteForce
23,247,58,56,UDP,3,BruteForce
1,5146,377,250,TCP,0,DDoS
44,831,1592,7,TCP,0,Normal
7,409,186,162,TCP,0,PortScan
22,491,414,91,UDP,7,BruteForce
26,695,85,29,UDP,6,BruteForce
47,1412,1118,45,UDP,0,Normal
1,8618,291,115,TCP,0,DDoS
1,477,123,272,UDP,0,PortScan
29,116,107,20,UDP,8,BruteForce
4,6417,326,301,TCP,0,DDoS
2,152,58,124,TCP,0,PortScan
1,6270,487,207,TCP,0,DDoS
17,378,183,86,UDP,6,BruteForce
22,1156,1976,14,UDP,0,Normal
10,232,123,74,UDP,3,BruteForce
39,1922,1555,27,UDP,0,Normal
38,537,203,37,UDP,4,BruteForce
2,371,163,209,TCP,0,PortScan
25,461,344,44,UDP,9,BruteForce
4,5272,76,370,TCP,0,DDoS
10,1831,1989,6,TCP,0,Normal
58,1501,961,27,UDP,0,Normal
47,1213,1384,44,TCP,0,Normal
5,275,95,129,TCP,0,PortScan
8,429,1934,27,UDP,0,Normal
3,93,88,246,TCP,0,PortScan
4,9839,479,621,TCP,0,DDoS
5,467,115,292,TCP,0,PortScan
57,940,1920,5,UDP,0,Normal
36,2822,273,41,TCP,0,Normal
2,9708,373,457,TCP,0,DDoS
4,5778,222,275,TCP,0,DDoS
25,2138,347,30,UDP,0,Normal
41,246,899,21,TCP,0,Normal
17,504,116,55,UDP,6,BruteForce
9,384,65,216,UDP,0,PortScan
9,2856,1691,32,TCP,0,Normal
1,5058,458,219,TCP,0,DDoS
3,66,143,91,TCP,0,PortScan
30,365,404,66,UDP,7,BruteForce
30,457,74,37,UDP,9,BruteForce
3,300,105,248,TCP,0,PortScan
5,9703,328,488,TCP,0,DDoS
4,9241,490,190,TCP,0,DDoS
8,467,129,249,UDP,0,PortScan
45,1266,1572,32,TCP,0,Normal
26,307,319,39,UDP,8,BruteForce
47,1723,740,16,TCP,0,Normal
8,100,175,160,UDP,0,PortScan
1,294,128,248,UDP,0,PortScan
1,6587,336,728,TCP,0,DDoS
14,386,444,88,UDP,4,BruteForce
6,301,196,191,UDP,0,PortScan
2,4506,203,822,TCP,0,DDoS
25,803,188,92,UDP,7,BruteForce
6,426,22,184,UDP,0,PortScan
10,208,173,279,TCP,0,PortScan
1,3920,184,538,TCP,0,DDoS
28,228,455,95,UDP,3,BruteForce
1,6336,306,732,TCP,0,DDoS
3,429,59,165,UDP,0,PortScan
33,422,132,60,UDP,10,BruteForce
1,4442,67,309,TCP,0,DDoS
8,452,134,109,UDP,0,PortScan
7,460,196,80,TCP,0,PortScan
6,396,37,167,TCP,0,PortScan
34,726,121,24,UDP,8,BruteForce
2,5224,74,796,TCP,0,DDoS
12,704,98,17,UDP,10,BruteForce
3,8820,261,192,TCP,0,DDoS
26,289,468,60,UDP,6,BruteForce
45,2530,662,7,TCP,0,Normal
14,501,232,36,UDP,10,BruteForce
5,5858,164,330,TCP,0,DDoS
13,1792,1334,41,TCP,0,Normal
5,481,945,50,TCP,0,Normal
9,86,133,204,TCP,0,PortScan
17,729,333,24,UDP,9,BruteForce
3,7476,241,693,TCP,0,DDoS
31,520,538,36,TCP,0,Normal
14,842,1327,22,TCP,0,Normal
1,4205,491,896,TCP,0,DDoS
13,337,357,55,UDP,10,BruteForce
17,883,469,83,UDP,6,BruteForce
30,2956,1030,50,TCP,0,Normal
60,840,1136,15,UDP,0,Normal
1,86,103,85,TCP,0,PortScan
4,6255,61,929,TCP,0,DDoS
8,476,110,232,TCP,0,PortScan
4,6960,233,639,TCP,0,DDoS
3,456,177,197,UDP,0,PortScan
36,269,146,52,UDP,10,BruteForce
22,996,464,67,UDP,4,BruteForce
1,6397,359,764,TCP,0,DDoS
3,259,75,198,UDP,0,PortScan
1,7185,438,993,TCP,0,DDoS
60,2496,770,25,TCP,0,Normal
3,4502,436,981,TCP,0,DDoS
35,2071,1485,17,TCP,0,Normal
37,648,193,51,UDP,3,BruteForce
41,2046,576,24,UDP,0,Normal
4,5460,487,106,TCP,0,DDoS
8,216,190,199,UDP,0,PortScan
1,5464,107,315,TCP,0,DDoS
26,2857,1358,39,UDP,0,Normal
17,383,437,74,UDP,3,BruteForce
4,3885,174,883,TCP,0,DDoS
1,9315,168,564,TCP,0,DDoS
59,734,1839,6,UDP,0,Normal
20,686,120,62,UDP,4,BruteForce
4,325,85,264,UDP,0,PortScan
17,195,182,100,UDP,10,BruteForce
4,3063,63,711,TCP,0,DDoS
3,3319,397,577,TCP,0,DDoS
11,944,51,42,UDP,9,BruteForce
20,406,138,43,UDP,9,BruteForce
41,2858,1640,34,TCP,0,Normal
1,7838,112,342,TCP,0,DDoS
10,168,115,211,TCP,0,PortScan
34,295,1433,31,UDP,0,Normal
36,963,392,52,UDP,9,BruteForce
20,115,351,85,UDP,8,BruteForce
5,5708,74,797,TCP,0,DDoS
10,223,20,72,TCP,0,PortScan
2,247,199,139,TCP,0,PortScan
5,194,176,213,UDP,0,PortScan
4,236,55,66,UDP,0,PortScan
38,620,296,83,UDP,8,BruteForce
4,8387,199,251,TCP,0,DDoS
4,5923,65,361,TCP,0,DDoS
5,7240,296,582,TCP,0,DDoS
9,497,123,90,UDP,0,PortScan
1,3181,464,931,TCP,0,DDoS
3,6119,346,514,TCP,0,DDoS
11,1496,467,41,TCP,0,Normal
21,650,121,58,UDP,5,BruteForce
11,663,314,22,UDP,7,BruteForce
26,167,183,35,UDP,5,BruteForce
44,1047,1004,10,UDP,0,Normal
5,9284,128,785,TCP,0,DDoS
4,3996,226,380,TCP,0,DDoS
37,2690,523,45,TCP,0,Normal
49,2266,597,26,UDP,0,Normal
4,308,66,219,UDP,0,PortScan
24,903,302,33,UDP,8,BruteForce
14,124,338,93,UDP,6,BruteForce
3,8455,294,893,TCP,0,DDoS
9,68,162,188,UDP,0,PortScan
2,5344,287,103,TCP,0,DDoS
28,1204,831,48,UDP,0,Normal
7,132,187,160,TCP,0,PortScan
51,750,1665,6,TCP,0,Normal
12,564,117,77,UDP,7,BruteForce
24,233,222,96,UDP,6,BruteForce
26,751,235,83,UDP,3,BruteForce
37,152,154,12,UDP,9,BruteForce
5,314,155,160,UDP,0,PortScan
36,835,396,47,UDP,10,BruteForce
4,387,193,143,TCP,0,PortScan
37,401,75,65,UDP,7,BruteForce
2,8756,323,657,TCP,0,DDoS
2,170,112,201,UDP,0,PortScan
5,6372,349,977,TCP,0,DDoS
4,5297,461,589,TCP,0,DDoS
2,406,84,143,TCP,0,PortScan
4,7865,441,550,TCP,0,DDoS
4,5803,399,822,TCP,0,DDoS
41,968,402,5,UDP,0,Normal
25,671,253,93,UDP,9,BruteForce
26,1608,1421,49,UDP,0,Normal
4,4331,70,386,TCP,0,DDoS
1,3705,175,553,TCP,0,DDoS
3,3635,425,288,TCP,0,DDoS
9,1096,1138,6,UDP,0,Normal
2,469,191,256,TCP,0,PortScan
4,8677,76,683,TCP,0,DDoS
36,1496,1785,44,UDP,0,Normal
28,1139,616,38,UDP,0,Normal
6,433,61,109,TCP,0,PortScan
33,521,363,48,UDP,4,BruteForce
12,551,438,48,UDP,6,BruteForce
3,6721,345,102,TCP,0,DDoS
3,8699,193,784,TCP,0,DDoS
20,1451,1510,41,TCP,0,Normal
5,314,161,214,UDP,0,PortScan
35,2988,589,16,TCP,0,Normal
13,910,306,65,UDP,10,BruteForce
7,474,95,277,TCP,0,PortScan
11,170,81,25,UDP,5,BruteForce
25,1772,895,8,UDP,0,Normal
7,493,144,97,UDP,0,PortScan
5,91,63,196,UDP,0,PortScan
4,409,142,254,UDP,0,PortScan
3,6271,180,181,TCP,0,DDoS
4,5333,369,104,TCP,0,DDoS
6,145,177,76,TCP,0,PortScan
52,1060,188,12,TCP,0,Normal
14,869,56,53,UDP,10,BruteForce
4,86,85,299,UDP,0,PortScan
2,205,197,65,UDP,0,PortScan
3,7791,250,732,TCP,0,DDoS
40,132,397,44,UDP,8,BruteForce
21,303,135,39,UDP,9,BruteForce
4,442,38,209,TCP,0,PortScan
1,8596,92,966,TCP,0,DDoS
6,270,187,221,UDP,0,PortScan
45,1017,1977,44,UDP,0,Normal
12,1833,1924,24,TCP,0,Normal
15,550,124,22,UDP,8,BruteForce
28,1605,1499,14,UDP,0,Normal
5,487,115,161,TCP,0,PortScan
10,329,181,112,TCP,0,PortScan
12,1251,774,10,UDP,0,Normal
4,5989,323,527,TCP,0,DDoS
12,742,334,21,UDP,4,BruteForce
2,313,158,100,UDP,0,PortScan
27,164,102,57,UDP,3,BruteForce
3,273,137,97,TCP,0,PortScan
4,4663,143,863,TCP,0,DDoS
3,8474,326,130,TCP,0,DDoS
1,5016,134,953,TCP,0,DDoS
10,384,92,52,UDP,9,BruteForce
21,758,127,88,UDP,3,BruteForce
18,137,360,88,UDP,8,BruteForce
5,7205,236,943,TCP,0,DDoS
5,181,159,110,TCP,0,PortScan
27,367,214,35,UDP,6,BruteForce
12,2110,1010,45,UDP,0,Normal
13,582,211,94,UDP,8,BruteForce
49,1419,1055,35,UDP,0,Normal
3,8108,54,926,TCP,0,DDoS
4,260,146,222,UDP,0,PortScan
59,2174,1461,7,UDP,0,Normal
45,1059,1230,11,TCP,0,Normal
56,2512,1118,21,TCP,0,Normal
23,486,75,82,UDP,8,BruteForce
4,8360,116,303,TCP,0,DDoS
2,288,40,197,UDP,0,PortScan
46,1978,1957,34,UDP,0,Normal
52,680,1631,42,TCP,0,Normal
36,489,304,37,UDP,10,BruteForce
7,239,182,298,TCP,0,PortScan
33,380,448,36,UDP,7,BruteForce
5,3316,452,295,TCP,0,DDoS
54,171,907,41,UDP,0,Normal
11,526,327,47,UDP,7,BruteForce
1,8220,155,721,TCP,0,DDoS
27,217,80,40,UDP,3,BruteForce
2,284,104,197,TCP,0,PortScan
2,5300,415,476,TCP,0,DDoS
5,337,150,85,UDP,0,PortScan
1,79,138,145,TCP,0,PortScan
30,452,266,11,UDP,7,BruteForce
6,343,169,162,TCP,0,PortScan
36,1449,1962,25,UDP,0,Normal
33,1763,1939,6,TCP,0,Normal
22,132,257,74,UDP,8,BruteForce
36,2194,197,43,TCP,0,Normal
1,4361,470,201,TCP,0,DDoS
3,110,32,73,TCP,0,PortScan
1,6374,77,812,TCP,0,DDoS
1,5614,84,637,TCP,0,DDoS
15,110,1340,6,TCP,0,Normal
39,621,456,97,UDP,5,BruteForce
7,499,128,194,TCP,0,PortScan
3,458,126,161,UDP,0,PortScan
3,7639,227,614,TCP,0,DDoS
28,2228,682,49,TCP,0,Normal
1,356,157,125,UDP,0,PortScan
33,128,164,55,UDP,4,BruteForce
1,56,90,63,UDP,0,PortScan
8,1012,1277,20,UDP,0,Normal
10,316,164,170,TCP,0,PortScan
5,5922,96,852,TCP,0,DDoS
4,343,54,108,TCP,0,PortScan
4,358,200,152,UDP,0,PortScan
24,929,435,39,UDP,4,BruteForce
2,357,141,282,UDP,0,PortScan
10,95,200,227,TCP,0,PortScan
5,351,51,217,UDP,0,PortScan
4,305,199,73,TCP,0,PortScan
31,849,125,39,UDP,4,BruteForce
1,9309,409,560,TCP,0,DDoS
21,733,471,79,UDP,8,BruteForce
